fullyQualifiedName,firstCommit,#Commits
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeResponseBody(org.apache.hedwig.protocol.PubSubProtocol.ResponseBody),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearResponseBody(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getResponseBodyBuilder(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getResponseBodyFieldBuilder(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasPublishedMsgId(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPublishedMsgId(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPublishedMsgIdOrBuilder(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder(org.apache.hedwig.protocol.PubSubProtocol.PublishResponse),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.PublishResponse),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setPublishedMsgId(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setPublishedMsgId(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.Builder),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergePublishedMsgId(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearPublishedMsgId(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPublishedMsgIdBuilder(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPublishedMsgIdFieldBuilder(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder(org.apache.hedwig.protocol.PubSubProtocol.SubscribeResponse),commit 2ffc123e5ffb37163512a89301a128f07f05750c 1346685253 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.SubscribeResponse),commit 2ffc123e5ffb37163512a89301a128f07f05750c 1346685253 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasPublishResponse(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPublishResponse(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPublishResponseOrBuilder(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasSubscribeResponse(),commit 2ffc123e5ffb37163512a89301a128f07f05750c 1346685253 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscribeResponse(),commit 2ffc123e5ffb37163512a89301a128f07f05750c 1346685253 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscribeResponseOrBuilder(),commit 2ffc123e5ffb37163512a89301a128f07f05750c 1346685253 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasSubscriptionEvent(),commit f633075dd0b0cae6c50db0f7284798089a9cf83b 1351872899 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscriptionEvent(),commit f633075dd0b0cae6c50db0f7284798089a9cf83b 1351872899 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscriptionEventOrBuilder(),commit f633075dd0b0cae6c50db0f7284798089a9cf83b 1351872899 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder(org.apache.hedwig.protocol.PubSubProtocol.ResponseBody),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.ResponseBody),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,3
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setPublishResponse(org.apache.hedwig.protocol.PubSubProtocol.PublishResponse),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setPublishResponse(org.apache.hedwig.protocol.PubSubProtocol.PublishResponse.Builder),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergePublishResponse(org.apache.hedwig.protocol.PubSubProtocol.PublishResponse),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearPublishResponse(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPublishResponseBuilder(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPublishResponseFieldBuilder(),commit 0092518bb3e345de2113f29450c9e1557cfc8020 1343661655 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscribeResponse(org.apache.hedwig.protocol.PubSubProtocol.SubscribeResponse),commit 2ffc123e5ffb37163512a89301a128f07f05750c 1346685253 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscribeResponse(org.apache.hedwig.protocol.PubSubProtocol.SubscribeResponse.Builder),commit 2ffc123e5ffb37163512a89301a128f07f05750c 1346685253 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeSubscribeResponse(org.apache.hedwig.protocol.PubSubProtocol.SubscribeResponse),commit 2ffc123e5ffb37163512a89301a128f07f05750c 1346685253 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSubscribeResponse(),commit 2ffc123e5ffb37163512a89301a128f07f05750c 1346685253 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscribeResponseBuilder(),commit 2ffc123e5ffb37163512a89301a128f07f05750c 1346685253 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscribeResponseFieldBuilder(),commit 2ffc123e5ffb37163512a89301a128f07f05750c 1346685253 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscriptionEvent(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionEventResponse),commit f633075dd0b0cae6c50db0f7284798089a9cf83b 1351872899 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscriptionEvent(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionEventResponse.Builder),commit f633075dd0b0cae6c50db0f7284798089a9cf83b 1351872899 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeSubscriptionEvent(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionEventResponse),commit f633075dd0b0cae6c50db0f7284798089a9cf83b 1351872899 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSubscriptionEvent(),commit f633075dd0b0cae6c50db0f7284798089a9cf83b 1351872899 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscriptionEventBuilder(),commit f633075dd0b0cae6c50db0f7284798089a9cf83b 1351872899 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscriptionEventFieldBuilder(),commit f633075dd0b0cae6c50db0f7284798089a9cf83b 1351872899 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasState(),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getState(),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getStateOrBuilder(),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionData),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionData),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setState(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setState(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState.Builder),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeState(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearState(),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getStateBuilder(),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getStateFieldBuilder(),commit 14e23b6d9cf4015cd76c7ed3d5258bfbcbb05ef8 1345217543 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasLedgerId(),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getLedgerId(),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasEndSeqIdIncluded(),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getEndSeqIdIncluded(),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getEndSeqIdIncludedOrBuilder(),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasStartSeqIdIncluded(),commit 223a3fb3fbc78fe4dc1922967fe3daa3edfc3fb2 1351257189 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getStartSeqIdIncluded(),commit 223a3fb3fbc78fe4dc1922967fe3daa3edfc3fb2 1351257189 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder(org.apache.hedwig.protocol.PubSubProtocol.LedgerRange),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.LedgerRange),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setLedgerId(long),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearLedgerId(),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setEndSeqIdIncluded(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setEndSeqIdIncluded(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.Builder),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeEndSeqIdIncluded(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearEndSeqIdIncluded(),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getEndSeqIdIncludedBuilder(),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getEndSeqIdIncludedFieldBuilder(),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setStartSeqIdIncluded(long),commit 223a3fb3fbc78fe4dc1922967fe3daa3edfc3fb2 1351257189 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearStartSeqIdIncluded(),commit 223a3fb3fbc78fe4dc1922967fe3daa3edfc3fb2 1351257189 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRangesList(),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRanges(int),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRangesCount(),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRangesOrBuilderList(),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRangesOrBuilder(int),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder(org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/ensureRangesIsMutable(),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setRanges(int, org.apache.hedwig.protocol.PubSubProtocol.LedgerRange)",commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setRanges(int, org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder)",commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addRanges(org.apache.hedwig.protocol.PubSubProtocol.LedgerRange),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addRanges(int, org.apache.hedwig.protocol.PubSubProtocol.LedgerRange)",commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addRanges(org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addRanges(int, org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder)",commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addAllRanges(java.lang.Iterable),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearRanges(),commit da1df6bcf4f3a1cc2ed4d3798764e855555ab8f8 1314639256 -----sp,2
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/removeRanges(int),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRangesBuilder(int),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addRangesBuilder(),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addRangesBuilder(int),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRangesBuilderList(),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRangesFieldBuilder(),commit 744edf07394472d3146e57831592a69d5a86616c 1340804111 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasManagerImpl(),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getManagerImpl(),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasManagerVersion(),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getManagerVersion(),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getManagerImplBytes(),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder(org.apache.hedwig.protocol.PubSubProtocol.ManagerMeta),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.ManagerMeta),commit c2efd0a48c5d1ea4edd7bf33c69a7e5270942eb4 1342026666 -----sp,1
